,type,year,month,name,id,genre
452,movie,1999,,Two-Eleven,tt0114758,Drama
453,movie,1999,,Die Wand,tt0114890,Drama
454,movie,1999,6.0,Ghost Taxi,tt0116408,Drama
455,movie,1999,8.0,Jimmy Zip,tt0116703,Drama
456,movie,1999,6.0,The Big Brass Ring,tt0115675,Drama
457,movie,1999,12.0,18 Shades of Dust,tt0119028,Drama
458,movie,1999,11.0,Glória,tt0118777,Drama
459,movie,1999,11.0,Onegin,tt0119079,Drama
460,movie,1999,10.0,"Shame, Shame, Shame",tt0117617,Drama
461,movie,1999,2.0,Mal,tt0119603,Drama
462,movie,1999,11.0,Godmoney,tt0119208,Drama
463,movie,1999,3.0,Payback,tt0120784,Drama
464,movie,1999,9.0,Hinter dem Regenbogen,tt0119849,Drama
465,movie,1999,11.0,Tarzan,tt0120855,Drama
466,movie,1999,6.0,Shergar,tt0121744,Drama
467,movie,1999,,The Best of Enemies,tt0120606,Drama
468,movie,1999,8.0,The Autumn Heart,tt0120593,Drama
469,movie,1999,1.0,When Justice Fails,tt0120500,Drama
470,movie,1999,3.0,Three Kings,tt0120188,Drama
471,movie,1999,8.0,My Life So Far,tt0120899,Drama
472,movie,1999,3.0,The Deep End of the Ocean,tt0120646,Drama
473,movie,1999,3.0,Being John Malkovich,tt0120601,Drama
474,movie,1999,3.0,Brokedown Palace,tt0120620,Drama
475,movie,1999,2.0,True Heart,tt0120381,Drama
476,movie,1999,9.0,Foreign Correspondents,tt0123078,Drama
477,movie,1999,4.0,Jaime,tt0120790,Drama
478,movie,1999,11.0,Pushing Tin,tt0120797,Drama
479,movie,1999,5.0,Alegría,tt0123376,Drama
480,movie,1999,4.0,A Walk on the Moon,tt0120613,Drama
481,movie,1999,9.0,Eyes Wide Shut,tt0120663,Drama
482,movie,1999,5.0,The Other Sister,tt0123209,Drama
483,movie,1999,1.0,Eye of the Beholder,tt0120662,Drama
484,movie,1999,1.0,Gloria,tt0120683,Drama
485,movie,1999,10.0,Tea with Mussolini,tt0120857,Drama
486,movie,1999,3.0,The Green Mile,tt0120689,Drama
487,movie,1999,8.0,Dogma,tt0120655,Drama
488,movie,1999,2.0,...Quando Troveja,tt0120798,Drama
489,movie,1999,7.0,In Dreams,tt0120710,Drama
490,movie,1999,2.0,Jakob the Liar,tt0120716,Drama
491,movie,1999,10.0,One Man's Hero,tt0120775,Drama
492,movie,1999,5.0,Snow Falling on Cedars,tt0120834,Drama
493,movie,1999,6.0,Titus,tt0120866,Drama
494,movie,1999,6.0,The Sky Is Falling,tt0120829,Drama
495,movie,1999,3.0,The Cider House Rules,tt0124315,Drama
496,movie,1999,,You're Killing Me...,tt0122132,Drama
497,movie,1999,6.0,Trash,tt0122194,Drama
498,movie,1999,9.0,Een vrouw van het noorden,tt0123320,Drama
499,movie,1999,6.0,Abendland,tt0124811,Drama
500,movie,2000,,Istota,tt0102362,Drama
501,movie,2000,5.0,For the Cause,tt0113092,Drama
502,movie,2000,4.0,Florentino y el diablo,tt0113086,Drama
503,movie,2000,9.0,Karobaar: The Business of Love,tt0116748,Drama
504,movie,2000,4.0,Gang,tt0116391,Drama
505,movie,2000,,Consequence,tt0115937,Drama
506,movie,2000,3.0,Fa yeung nin wah,tt0118694,Drama
507,movie,2000,9.0,Beyond the Pale,tt0118710,Drama
508,movie,2000,9.0,Chinese Coffee,tt0118852,Drama
509,movie,2000,5.0,Passionnément,tt0119866,Drama
510,movie,2000,2.0,Love 101,tt0119495,Drama
511,movie,2000,4.0,Pushing the Envelope,tt0119966,Drama
512,movie,2000,,Way Past Cool,tt0120485,Drama
513,movie,2000,7.0,State and Main,tt0120202,Drama
514,movie,2000,9.0,Vulgar,tt0120467,Drama
515,movie,2000,4.0,Bruno,tt0123003,Drama
516,movie,2000,2.0,Lured Innocence,tt0122161,Drama
517,movie,2000,10.0,Shikari,tt0120117,Drama
518,movie,2000,4.0,Capitães de Abril,tt0120626,Drama
519,movie,2000,9.0,Sånger från andra våningen,tt0120263,Drama
520,movie,2000,5.0,The Million Dollar Hotel,tt0120753,Drama
521,movie,2000,9.0,Chicken Run,tt0120630,Drama
522,movie,2000,4.0,The Highwayman,tt0120698,Drama
523,movie,2000,,Foiled,tt0120673,Drama
524,movie,2000,6.0,Return to Me,tt0122459,Drama
525,movie,2000,3.0,Waking the Dead,tt0127349,Drama
526,movie,2000,,Flamingo Dreams,tt0129095,Drama
527,movie,2000,6.0,Dinosaur,tt0130623,Drama
528,movie,2000,9.0,Duets,tt0134630,Drama
529,movie,2000,1.0,Fallen Arches,tt0133752,Drama
530,movie,2000,6.0,Wind River,tt0135707,Drama
531,movie,2000,1.0,Cement,tt0138353,Drama
532,movie,2000,8.0,Waterproof,tt0138927,Drama
533,movie,2000,,Mothman,tt0137115,Drama
534,movie,2000,6.0,The Yards,tt0138946,Drama
535,movie,2000,6.0,The Hiding Place,tt0138818,Drama
536,movie,2000,3.0,No Quarto da Vanda,tt0139500,Drama
537,movie,2000,1.0,Isn't She Great,tt0141399,Drama
538,movie,2000,2.0,Knockout,tt0143344,Drama
539,movie,2000,4.0,Committed,tt0144142,Drama
540,movie,2000,9.0,American Psycho,tt0144084,Drama
541,movie,2000,4.0,Thirteen Days,tt0146309,Drama
542,movie,2000,8.0,High Fidelity,tt0146882,Drama
543,movie,2000,5.0,The Legend of Bagger Vance,tt0146984,Drama
544,movie,2000,11.0,Looking for an Echo,tt0148421,Drama
545,movie,2000,12.0,All the Pretty Horses,tt0149624,Drama
546,movie,2000,4.0,Where the Money Is,tt0149367,Drama
547,movie,2000,6.0,Josh,tt0151150,Drama
548,movie,2000,10.0,The Thief & the Stripper,tt0153012,Drama
549,movie,2000,9.0,Time of Her Time,tt0153100,Drama
550,movie,2001,,November 1828,tt0079644,Drama
551,movie,2001,4.0,Albela,tt0118578,Drama
552,movie,2001,6.0,Don's Plum,tt0119004,Drama
553,movie,2001,9.0,Glitter,tt0118589,Drama
554,movie,2001,5.0,Camarate,tt0120624,Drama
555,movie,2001,,"Berlin Diaries, 1940-45",tt0120605,Drama
556,movie,2001,10.0,Ricochet River,tt0120807,Drama
557,movie,2001,12.0,The Lord of the Rings: The Fellowship of the Ring,tt0120737,Drama
558,movie,2001,2.0,The Shipping News,tt0120824,Drama
559,movie,2001,8.0,Driven,tt0132245,Drama
560,movie,2001,3.0,Tales from the Tower,tt0138856,Drama
561,movie,2001,1.0,Training Day,tt0139654,Drama
562,movie,2001,8.0,Silent Partner,tt0145467,Drama
563,movie,2001,10.0,My Father's Love,tt0151685,Drama
564,movie,2001,8.0,L'amore probabilmente,tt0152083,Drama
565,movie,2001,1.0,Enigma,tt0157583,Drama
566,movie,2001,5.0,After Image,tt0157007,Drama
567,movie,2001,6.0,The Demo Crew,tt0159378,Drama
568,movie,2001,1.0,Behind Enemy Lines,tt0159273,Drama
569,movie,2001,11.0,Final Solution,tt0160275,Drama
570,movie,2001,4.0,Impostor,tt0160399,Drama
571,movie,2001,2.0,The Scar,tt0160816,Drama
572,movie,2001,2.0,Long Lost Love,tt0160480,Drama
573,movie,2001,2.0,Ghost World,tt0162346,Drama
574,movie,2001,4.0,Africa I Love You,tt0161860,Drama
575,movie,2001,,Net Worth,tt0163764,Drama
576,movie,2001,8.0,Dark Water,tt0163596,Drama
577,movie,2001,5.0,Along Came a Spider,tt0164334,Drama
578,movie,2001,10.0,The Distinct Smell of Red,tt0165713,Drama
579,movie,2001,6.0,Still Life,tt0166186,Drama
580,movie,2001,6.0,Daddy and Them,tt0166158,Drama
581,movie,2001,8.0,Memórias Póstumas de Brás Cubas,tt0166709,Drama
582,movie,2001,3.0,Race to Space,tt0167360,Drama
583,movie,2001,2.0,Lagaan: Once Upon a Time in India,tt0169102,Drama
584,movie,2001,2.0,Mulholland Drive,tt0166924,Drama
585,movie,2001,1.0,Aleksis Kiven elämä,tt0170517,Drama
586,movie,2001,11.0,Morgan's Ferry,tt0170260,Drama
587,movie,2001,8.0,Zigs,tt0173498,Drama
588,movie,2001,2.0,The Invisible Circus,tt0178642,Drama
589,movie,2001,5.0,15 Minutes,tt0179626,Drama
590,movie,2001,1.0,"Hemingway, the Hunter of Death",tt0179844,Drama
591,movie,2001,9.0,Hard Ball,tt0180734,Drama
592,movie,2001,4.0,The Proposal,tt0179435,Drama
593,movie,2001,10.0,The Midnight Hour,tt0179344,Drama
594,movie,2001,6.0,Odmazda,tt0180894,Drama
595,movie,2001,4.0,Rubbernecking,tt0181796,Drama
596,movie,2001,5.0,Éloge de l'amour,tt0181912,Drama
597,movie,2001,9.0,The Caveman's Valentine,tt0182000,Drama
598,movie,2001,8.0,A Day in Black and White,tt0184384,Drama
599,movie,2001,8.0,O,tt0184791,Drama
600,movie,2002,6.0,Crime and Punishment,tt0096056,Drama
601,movie,2002,1.0,The Dancer Upstairs,tt0118926,Drama
602,movie,2002,7.0,Random Shooting in L.A.,tt0119980,Drama
603,movie,2002,1.0,Frida,tt0120679,Drama
604,movie,2002,6.0,Shivam,tt0130255,Drama
605,movie,2002,5.0,The Good War,tt0149253,Drama
606,movie,2002,,The Bacchae,tt0154187,Drama
607,movie,2002,9.0,Easter,tt0160240,Drama
608,movie,2002,1.0,"António, Um Rapaz de Lisboa",tt0162862,Drama
609,movie,2002,3.0,White Boy,tt0161088,Drama
610,movie,2002,9.0,Three Days of Rain,tt0162838,Drama
611,movie,2002,8.0,The Sum of All Fears,tt0164184,Drama
612,movie,2002,3.0,City of Ghosts,tt0164003,Drama
613,movie,2002,3.0,Highway,tt0165361,Drama
614,movie,2002,9.0,Interstate 60: Episodes of the Road,tt0165832,Drama
615,movie,2002,7.0,Spirit: Stallion of the Cimarron,tt0166813,Drama
616,movie,2002,1.0,Antwone Fisher,tt0168786,Drama
617,movie,2002,12.0,The Lord of the Rings: The Two Towers,tt0167261,Drama
618,movie,2002,9.0,La balsa de piedra,tt0175203,Drama
619,movie,2002,4.0,O Delfim,tt0175557,Drama
620,movie,2002,10.0,The Story of O: Untold Pleasures,tt0176185,Drama
621,movie,2002,10.0,Moonlight Mile,tt0179098,Drama
622,movie,2002,7.0,Dead Man's Dream,tt0184387,Drama
623,movie,2002,2.0,Maryam,tt0184719,Drama
624,movie,2002,4.0,New Best Friend,tt0191074,Drama
625,movie,2002,4.0,Swindle,tt0190938,Drama
626,movie,2002,2.0,O Gotejar da Luz,tt0191161,Drama
627,movie,2002,,Meet Prince Charming,tt0194143,Drama
628,movie,2002,3.0,Looking for Leonard,tt0193545,Drama
629,movie,2002,,Viva la scimmia,tt0195131,Drama
630,movie,2002,10.0,A Falha,tt0197448,Drama
631,movie,2002,9.0,Secret Pleasures,tt0199007,Drama
632,movie,2002,11.0,Tornare indietro,tt0202457,Drama
633,movie,2002,10.0,Johan Padan a la descoverta de le Americhe,tt0202416,Drama
634,movie,2002,10.0,2 Birds with 1 Stallone,tt0206778,Drama
635,movie,2002,10.0,Alma Mater,tt0206098,Drama
636,movie,2002,3.0,The Water Game,tt0207826,Drama
637,movie,2002,1.0,Ginostra,tt0208491,Drama
638,movie,2002,4.0,Ken Park,tt0209077,Drama
639,movie,2002,10.0,Looking for Jimmy,tt0210816,Drama
640,movie,2002,1.0,Road Dogz,tt0210953,Drama
641,movie,2002,11.0,A Selva,tt0210971,Drama
642,movie,2002,4.0,Villa des roses,tt0209464,Drama
643,movie,2002,3.0,I banchieri di Dio,tt0212797,Drama
644,movie,2002,8.0,The Tracker,tt0212132,Drama
645,movie,2002,9.0,The Streetsweeper,tt0213266,Drama
646,movie,2002,10.0,Asesinato en lunes de carnaval,tt0213824,Drama
647,movie,2002,2.0,Cuba,tt0215687,Drama
648,movie,2002,6.0,Searching for Paradise,tt0217787,Drama
649,movie,2002,2.0,Redemption of the Ghost,tt0219272,Drama
650,movie,2003,5.0,A Mulher Polícia,tt0119727,Drama
651,movie,2003,11.0,American Reel,tt0140806,Drama
652,movie,2003,11.0,One Last Dance,tt0157191,Drama
653,movie,2003,2.0,Cold Mountain,tt0159365,Drama
654,movie,2003,12.0,The Lord of the Rings: The Return of the King,tt0167260,Drama
655,movie,2003,3.0,Baggage,tt0169579,Drama
656,movie,2003,1.0,The Fighting Temptations,tt0191133,Drama
657,movie,2003,4.0,Jersey Guy,tt0191211,Drama
658,movie,2003,5.0,Where the Red Fern Grows,tt0192788,Drama
659,movie,2003,8.0,Black Ball,tt0193011,Drama
660,movie,2003,5.0,Osmose,tt0195119,Drama
661,movie,2003,3.0,Scardanelli,tt0196927,Drama
662,movie,2003,1.0,Greasewood Flat,tt0204352,Drama
663,movie,2003,8.0,Sister Blue,tt0201934,Drama
664,movie,2003,,König der Diebe,tt0206866,Drama
665,movie,2003,4.0,Paradise Grove,tt0207002,Drama
666,movie,2003,,Rose's,tt0208412,Drama
667,movie,2003,10.0,Ciudad del sol,tt0211311,Drama
668,movie,2003,5.0,House of the Generals,tt0211423,Drama
669,movie,2003,1.0,Terror in the Darkness,tt0215244,Drama
670,movie,2003,10.0,Examen,tt0217084,Drama
671,movie,2003,10.0,Silver Man,tt0217802,Drama
672,movie,2003,1.0,Chasing Holden,tt0217319,Drama
673,movie,2003,11.0,Alvarez & Cruz,tt0222710,Drama
674,movie,2003,4.0,Finding Home,tt0228301,Drama
675,movie,2003,7.0,Road Dogs,tt0232537,Drama
676,movie,2003,10.0,The Deserter,tt0237152,Drama
677,movie,2003,1.0,Ish HaHashmal,tt0238960,Drama
678,movie,2003,10.0,Sleeping Pills,tt0241961,Drama
679,movie,2003,9.0,Sem Ela,tt0241934,Drama
680,movie,2003,1.0,The Sleeping Dictionary,tt0242888,Drama
681,movie,2003,,How It All Went Down,tt0243652,Drama
682,movie,2003,12.0,The Invitation,tt0248110,Drama
683,movie,2003,,Just Like Mona,tt0248124,Drama
684,movie,2003,11.0,Escape from Cuba,tt0249498,Drama
685,movie,2003,4.0,PTU,tt0250638,Drama
686,movie,2003,1.0,Nobody Needs to Know,tt0249846,Drama
687,movie,2003,1.0,Dreaming of Julia,tt0251677,Drama
688,movie,2003,,An American Reunion,tt0252052,Drama
689,movie,2003,8.0,Koi... Mil Gaya,tt0254481,Drama
690,movie,2003,,The Trade,tt0255655,Drama
691,movie,2003,3.0,Sometimes a Hero,tt0256400,Drama
692,movie,2003,8.0,Emotional Backgammon,tt0260878,Drama
693,movie,2003,8.0,Winter Break,tt0261992,Drama
694,movie,2003,1.0,Trinity,tt0264108,Drama
695,movie,2003,8.0,The Devil and Daniel Webster,tt0263265,Drama
696,movie,2003,2.0,Uptown Girls,tt0263757,Drama
697,movie,2003,8.0,Basic,tt0264395,Drama
698,movie,2003,9.0,La primera noche,tt0264946,Drama
699,movie,2003,11.0,Kill Bill: Vol. 1,tt0266697,Drama
700,movie,2004,4.0,En tres y dos,tt0092960,Drama
701,movie,2004,10.0,"Goodnight, Joseph Parker",tt0146803,Drama
702,movie,2004,4.0,Bluebird,tt0159290,Drama
703,movie,2004,10.0,El Maya,tt0168064,Drama
704,movie,2004,3.0,Il resto di niente,tt0170508,Drama
705,movie,2004,6.0,Greener,tt0186785,Drama
706,movie,2004,8.0,Olga,tt0196811,Drama
707,movie,2004,7.0,Sin's Kitchen,tt0203912,Drama
708,movie,2004,4.0,Tricks,tt0211070,Drama
709,movie,2004,2.0,2046,tt0212712,Drama
710,movie,2004,6.0,Life Sentence,tt0218400,Drama
711,movie,2004,12.0,Raspberry & Lavender,tt0222790,Drama
712,movie,2004,6.0,Roomies,tt0224025,Drama
713,movie,2004,6.0,The Discontents,tt0225518,Drama
714,movie,2004,9.0,Laughing It Up,tt0226057,Drama
715,movie,2004,12.0,True Vinyl,tt0229792,Drama
716,movie,2004,11.0,Alone and Restless,tt0235970,Drama
717,movie,2004,8.0,Ice Men,tt0233911,Drama
718,movie,2004,10.0,Em & Me,tt0236189,Drama
719,movie,2004,1.0,Anji,tt0239235,Drama
720,movie,2004,4.0,Vanity Fair,tt0241025,Drama
721,movie,2004,11.0,Edelweisspiraten,tt0240473,Drama
722,movie,2004,5.0,The Pornographer: A Love Story,tt0246157,Drama
723,movie,2004,5.0,The 24th Day,tt0246404,Drama
724,movie,2004,4.0,Perfect Opposites,tt0259567,Drama
725,movie,2004,2.0,La volpe a tre zampe,tt0259729,Drama
726,movie,2004,6.0,The Kings of Brooklyn,tt0265281,Drama
727,movie,2004,10.0,El rey,tt0263939,Drama
728,movie,2004,9.0,Sumas y restas,tt0265825,Drama
729,movie,2004,4.0,The Girl Next Door,tt0265208,Drama
730,movie,2004,4.0,Close Call,tt0267379,Drama
731,movie,2004,6.0,The Beautiful Country,tt0273108,Drama
732,movie,2004,9.0,Cyber Wars,tt0270841,Drama
733,movie,2004,8.0,La mala educación,tt0275491,Drama
734,movie,2004,4.0,Beat Angel,tt0276806,Drama
735,movie,2004,4.0,Mickey,tt0277895,Drama
736,movie,2004,9.0,A Year in the Death of Jack Richards,tt0288896,Drama
737,movie,2004,5.0,Off the Pages,tt0286857,Drama
738,movie,2004,8.0,Secret Passage,tt0286058,Drama
739,movie,2004,10.0,Thérèse: The Story of Saint Thérèse of Lisieux,tt0286218,Drama
740,movie,2004,7.0,Irish Eyes,tt0285624,Drama
741,movie,2004,6.0,World Without Waves,tt0287147,Drama
742,movie,2004,2.0,The Sure Hand of God,tt0288833,Drama
743,movie,2004,1.0,Straight Into Darkness,tt0287733,Drama
744,movie,2004,7.0,The Butterfly Effect,tt0289879,Drama
745,movie,2004,,In the Shadow of the Cobra,tt0290219,Drama
746,movie,2004,10.0,Illusion,tt0290218,Drama
747,movie,2004,6.0,Stai con me,tt0290872,Drama
748,movie,2004,3.0,Y.M.I.,tt0290935,Drama
749,movie,2004,,Knocked Up,tt0290705,Drama
750,movie,2005,1.0,What Is It?,tt0118141,Drama
751,movie,2005,11.0,Corpse Bride,tt0121164,Drama
752,movie,2005,2.0,Shooting Vegetarians,tt0146272,Drama
753,movie,2005,4.0,The Prodigy,tt0160706,Drama
754,movie,2005,,Eve's Preyer,tt0187838,Drama
755,movie,2005,,Berlin Nights,tt0195551,Drama
756,movie,2005,1.0,Thousands of Miles,tt0196155,Drama
757,movie,2005,5.0,Death-Defying Acts,tt0195565,Drama
758,movie,2005,10.0,Firecracker,tt0204322,Drama
759,movie,2005,10.0,Ripley Under Ground,tt0219171,Drama
760,movie,2005,,Last Mountain,tt0234084,Drama
761,movie,2005,11.0,Water,tt0240200,Drama
762,movie,2005,,Silent Men,tt0242882,Drama
763,movie,2005,,In Memory of My Father,tt0251744,Drama
764,movie,2005,,Johnny Virus,tt0263495,Drama
765,movie,2005,11.0,Heaven's Neighbors,tt0279121,Drama
766,movie,2005,,Pomegranate,tt0279683,Drama
767,movie,2005,6.0,Garúa,tt0283354,Drama
768,movie,2005,10.0,Havoc,tt0285175,Drama
769,movie,2005,6.0,Lava Lounge,tt0289275,Drama
770,movie,2005,3.0,Corazón voyeur,tt0288484,Drama
771,movie,2005,9.0,Iluminados por el fuego,tt0288569,Drama
772,movie,2005,11.0,Rent,tt0294870,Drama
773,movie,2005,6.0,The Keeper: The Legend of Omar Khayyam,tt0294806,Drama
774,movie,2005,9.0,Going Shopping,tt0295605,Drama
775,movie,2005,9.0,The Civilization of Maxwell Bright,tt0299135,Drama
776,movie,2005,5.0,Second-Hand,tt0302189,Drama
777,movie,2005,9.0,Love Thy Neighbor,tt0304356,Drama
778,movie,2005,9.0,Better Days,tt0308028,Drama
779,movie,2005,3.0,Terror Island,tt0310022,Drama
780,movie,2005,9.0,Tracks,tt0310243,Drama
781,movie,2005,,Callback,tt0315354,Drama
782,movie,2005,2.0,Constellation,tt0315431,Drama
783,movie,2005,4.0,Break a Leg,tt0315323,Drama
784,movie,2005,2.0,Because of Winn-Dixie,tt0317132,Drama
785,movie,2005,8.0,El viento,tt0318765,Drama
786,movie,2005,10.0,Thumbsucker,tt0318761,Drama
787,movie,2005,12.0,Dar de nuevo,tt0319250,Drama
788,movie,2005,5.0,Kingdom of Heaven,tt0320661,Drama
789,movie,2005,12.0,Blodsbröder,tt0321463,Drama
790,movie,2005,3.0,El fuego y el soñador,tt0322346,Drama
791,movie,2005,9.0,Clon,tt0321722,Drama
792,movie,2005,8.0,Sabah,tt0325191,Drama
793,movie,2005,9.0,Gaijin - Ama-me Como Sou,tt0325444,Drama
794,movie,2005,10.0,Her Name Is Carla,tt0326367,Drama
795,movie,2005,5.0,The Great Raid,tt0326905,Drama
796,movie,2005,3.0,My Suicidal Sweetheart,tt0328121,Drama
797,movie,2005,5.0,Taj Mahal: An Eternal Love Story,tt0328503,Drama
798,movie,2005,4.0,The Perfect Catch,tt0332047,Drama
799,movie,2005,10.0,L'est de la brúixola,tt0336392,Drama
800,movie,2006,4.0,Master i Margarita,tt0110476,Drama
801,movie,2006,4.0,Seven Days of Grace,tt0136517,Drama
802,movie,2006,11.0,Viúva Rica Solteira Não Fica,tt0166871,Drama
803,movie,2006,10.0,Children of Men,tt0206634,Drama
804,movie,2006,5.0,False Prophets,tt0260042,Drama
805,movie,2006,11.0,.45,tt0259822,Drama
806,movie,2006,1.0,Love Is the Drug,tt0266732,Drama
807,movie,2006,12.0,Mothers and Daughters,tt0275258,Drama
808,movie,2006,11.0,Obsluhoval jsem anglického krále,tt0284363,Drama
809,movie,2006,11.0,Chile 672,tt0288476,Drama
810,movie,2006,,Down the Road,tt0296604,Drama
811,movie,2006,10.0,An Existential Affair,tt0302545,Drama
812,movie,2006,1.0,Bobby,tt0308055,Drama
813,movie,2006,9.0,Statistics,tt0311862,Drama
814,movie,2006,2.0,Humko Tumse Pyaar Hai,tt0314186,Drama
815,movie,2006,10.0,30 Days,tt0321858,Drama
816,movie,2006,5.0,Loving Annabelle,tt0323120,Drama
817,movie,2006,2.0,"Arrivederci amore, ciao",tt0325011,Drama
818,movie,2006,,Neil's Party,tt0328179,Drama
819,movie,2006,8.0,Jeonjaeng geu ihu,tt0329239,Drama
820,movie,2006,,Detroit,tt0337609,Drama
821,movie,2006,,Sweet Deadly Dreams,tt0339756,Drama
822,movie,2006,11.0,Meteoro,tt0339382,Drama
823,movie,2006,9.0,Open Window,tt0345228,Drama
824,movie,2006,2.0,The Good Shepherd,tt0343737,Drama
825,movie,2006,9.0,Tajnata kniga,tt0350183,Drama
826,movie,2006,2.0,Freedomland,tt0349467,Drama
827,movie,2006,6.0,Day of Wrath,tt0353357,Drama
828,movie,2006,4.0,Der Liebeswunsch,tt0353667,Drama
829,movie,2006,,Year One,tt0354131,Drama
830,movie,2006,11.0,The Science of Sleep,tt0354899,Drama
831,movie,2006,7.0,Darklovestory,tt0359353,Drama
832,movie,2006,9.0,Agua,tt0358924,Drama
833,movie,2006,10.0,Stvar srca,tt0361786,Drama
834,movie,2006,4.0,10th & Wolf,tt0360323,Drama
835,movie,2006,11.0,Ne le dis à personne,tt0362225,Drama
836,movie,2006,6.0,The Deep and Dreamless Sleep,tt0362993,Drama
837,movie,2006,3.0,Whirlygirl,tt0364745,Drama
838,movie,2006,5.0,Art School Confidential,tt0364955,Drama
839,movie,2006,10.0,Shortbus,tt0367027,Drama
840,movie,2006,11.0,Sea of Dreams,tt0367567,Drama
841,movie,2006,9.0,Stalin,tt0366180,Drama
842,movie,2006,3.0,Mi fiesta de casamiento,tt0368863,Drama
843,movie,2006,8.0,Lirkod,tt0370893,Drama
844,movie,2006,1.0,Rampage: The Hillside Strangler Murders,tt0373900,Drama
845,movie,2006,7.0,Libertas,tt0373999,Drama
846,movie,2006,4.0,Tristan + Isolde,tt0375154,Drama
847,movie,2006,,Stripped Down,tt0378816,Drama
848,movie,2006,7.0,Anime veloci,tt0377904,Drama
849,movie,2006,4.0,A-List,tt0377320,Drama
850,movie,2007,11.0,I Viceré,tt0196186,Drama
851,movie,2007,2.0,Hermano,tt0206806,Drama
852,movie,2007,9.0,Awake,tt0211933,Drama
853,movie,2007,2.0,Partition,tt0213985,Drama
854,movie,2007,5.0,Death and Taxis,tt0218140,Drama
855,movie,2007,5.0,Terra Sonâmbula,tt0242029,Drama
856,movie,2007,3.0,Hitler Meets Christ,tt0243649,Drama
857,movie,2007,5.0,Brooklyn Rules,tt0283503,Drama
858,movie,2007,12.0,Universal Groove,tt0287075,Drama
859,movie,2007,4.0,Before the Devil Knows You're Dead,tt0292963,Drama
860,movie,2007,7.0,The Stonecutter,tt0299160,Drama
861,movie,2007,10.0,Along the Way,tt0306947,Drama
862,movie,2007,3.0,Romantik,tt0314589,Drama
863,movie,2007,,Rising Shores,tt0314579,Drama
864,movie,2007,12.0,Die Unerzogenen,tt0315236,Drama
865,movie,2007,11.0,Cuando ella saltó,tt0318379,Drama
866,movie,2007,2.0,La loma... no todo es lo que aparenta,tt0323099,Drama
867,movie,2007,5.0,La peli,tt0323609,Drama
868,movie,2007,11.0,Bala perdida,tt0326749,Drama
869,movie,2007,3.0,Broke Sky,tt0337899,Drama
870,movie,2007,2.0,The Last New Yorker,tt0338187,Drama
871,movie,2007,5.0,Lucky You,tt0338216,Drama
872,movie,2007,3.0,Machine,tt0345601,Drama
873,movie,2007,3.0,Fighting Words,tt0354578,Drama
874,movie,2007,3.0,Regresados,tt0362080,Drama
875,movie,2007,4.0,Susan Hero,tt0362209,Drama
876,movie,2007,9.0,Light and the Sufferer,tt0362822,Drama
877,movie,2007,,Stompin',tt0362691,Drama
878,movie,2007,12.0,Playas Ball,tt0368151,Drama
879,movie,2007,3.0,I'm Not There,tt0368794,Drama
880,movie,2007,3.0,Hannibal Rising,tt0367959,Drama
881,movie,2007,,The Devil's Muse,tt0372005,Drama
882,movie,2007,4.0,AFR,tt0369878,Drama
883,movie,2007,8.0,D-War,tt0372873,Drama
884,movie,2007,1.0,Crossing,tt0370433,Drama
